id,value
category.OverseasEducation.12.房价,58.753072
category.OverseasEducation.45.机会,60.077648
category.OverseasEducation.21.标志,83.462847
category.OverseasEducation.28.海外,134.947231
category.OverseasEducation.14.特别,57.019508
category.OverseasEducation.21.理想,78.903026
category.OverseasEducation.25.知道,50.649879
category.OverseasEducation.48.纽约,44.844559
category.OverseasEducation.6.能够,63.312893
category.OverseasEducation.10.车公庄,83.462847
category.OverseasEducation.36..,109.446662
category.OverseasEducation.37.24,35.854547
category.OverseasEducation.32.via,73.214014
category.OverseasEducation.21.一些,32.342718
category.OverseasEducation.39.中国政府,42.437474
category.OverseasEducation.20.中国日报,47.089596
category.OverseasEducation.37.之后,33.133230
category.OverseasEducation.44.争议,47.089596
category.OverseasEducation.46.事,110.252265
category.OverseasEducation.4.事情,39.716157
category.OverseasEducation.15.以后,49.810913
category.OverseasEducation.14.作出,42.437474
category.OverseasEducation.13.做出,81.013338
category.OverseasEducation.47.公开,35.064035
category.OverseasEducation.29.公民,47.089596
category.OverseasEducation.37.发展,85.347926
category.OverseasEducation.15.发言人,47.089596
category.OverseasEducation.12.变化,78.897753
category.OverseasEducation.18.后来,40.506669
category.OverseasEducation.10.回国,49.810913
category.OverseasEducation.26.回应,166.284372
category.OverseasEducation.34.国外,39.009020
category.OverseasEducation.12.外交部,149.432740
category.OverseasEducation.45.学子,49.810913
category.OverseasEducation.6.学成,49.810913
category.OverseasEducation.10.属实,49.810913
category.OverseasEducation.15.年轻,38.369337
category.OverseasEducation.51.应,82.805755
category.OverseasEducation.22.应该,76.738674
category.OverseasEducation.25.引发,35.854547
category.OverseasEducation.3.当前,42.437474
category.OverseasEducation.31.心底,49.810913
category.OverseasEducation.23.愿意,94.179193
category.OverseasEducation.3.或者说,47.089596
category.OverseasEducation.51.支持,36.287703
category.OverseasEducation.35.最终,34.029438
category.OverseasEducation.28.欢迎,38.369337
category.OverseasEducation.45.毕业,94.179193
category.OverseasEducation.49.演讲,135.476373
category.OverseasEducation.18.热爱,43.661142
category.OverseasEducation.32.热爱祖国,49.810913
category.OverseasEducation.18.相信,39.009020
