id,value
category,
category.ChineseArt,
category.ChineseArt.21.取,58.161754
category.ChineseArt.16.取胜,66.353969
category.ChineseArt.37.墨,125.457712
category.ChineseArt.20.多取,66.353969
category.ChineseArt.30.尺寸,117.342897
category.ChineseArt.29.山水,189.131106
category.ChineseArt.4.廿二,66.353969
category.ChineseArt.31.形象,60.156797
category.ChineseArt.14.拘于,66.353969
category.ChineseArt.27.插,56.531684
category.ChineseArt.0.旧,60.156797
category.ChineseArt.44.晚清,60.156797
category.ChineseArt.19.普行,66.353969
category.ChineseArt.36.曼殊,132.707938
category.ChineseArt.18.有所,50.334513
category.ChineseArt.8.树木,147.213011
category.ChineseArt.34.澹,66.353969
category.ChineseArt.24.然,66.353969
category.ChineseArt.39.玅,132.707938
category.ChineseArt.16.画,196.455714
category.ChineseArt.32.画艺,146.658366
category.ChineseArt.25.画谱,66.353969
category.ChineseArt.18.皴擦,66.353969
category.ChineseArt.28.破,198.081252
category.ChineseArt.15.竟分,66.353969
category.ChineseArt.51.纯乃心,66.353969
category.ChineseArt.5.绝不,60.156797
category.ChineseArt.45.绢本,66.353969
category.ChineseArt.5.自况,66.353969
category.ChineseArt.9.芒鞋,66.353969
category.ChineseArt.4.萧疏,66.353969
category.ChineseArt.12.行云流水,66.353969
category.ChineseArt.34.远,58.161754
category.ChineseArt.46.钵,62.728856
category.ChineseArt.32.间,53.959626
category.ChineseArt.25.阴阳,66.353969
category.ChineseArt.15.23,96.963272
category.ChineseArt.37.24,96.963272
category.ChineseArt.6.一件,116.592270
category.ChineseArt.13.一睹,146.910178
category.ChineseArt.4.七古,67.353092
category.ChineseArt.31.三章,67.353092
category.ChineseArt.9.严幼韵,134.706184
category.ChineseArt.40.中岁,67.353092
category.ChineseArt.22.六屏,67.353092
category.ChineseArt.33.冯,63.673394
category.ChineseArt.39.名人,63.673394
category.ChineseArt.3.周,459.511704
category.ChineseArt.39.周聚萃,67.353092
category.ChineseArt.11.夫妇,223.935810
category.ChineseArt.8.小,46.013769
category.ChineseArt.17.批,67.353092
category.ChineseArt.13.推出,452.230450
category.ChineseArt.38.日及,63.673394
category.ChineseArt.35.曾国藩,67.353092
category.ChineseArt.26.期间,404.852097
category.ChineseArt.22.李瀚章,67.353092
category.ChineseArt.47.李鸿章,67.353092
category.ChineseArt.22.民国,67.353092
category.ChineseArt.28.海外,297.989133
category.ChineseArt.19.烟江,67.353092
category.ChineseArt.37.独钓,67.353092
category.ChineseArt.21.经典收藏,67.353092
category.ChineseArt.24.苏轼,67.353092
category.ChineseArt.14.谢寿康,67.353092
category.ChineseArt.12.赠,67.353092
category.ChineseArt.43.赠予,63.673394
category.ChineseArt.20.超然,67.353092
category.ChineseArt.13.部将,63.673394
category.ChineseArt.20.镜框,134.706184
category.ChineseArt.31.长兄,67.353092
category.ChineseArt.3.陈立夫,67.353092
category.ChineseArt.28.青绿,148.157549
category.ChineseArt.25.顾氏,134.706184
category.ChineseArt.29.顾维钧,134.706184
category.ChineseArt.5.风采,63.673394
category.ChineseArt.18.│,324.139566
category.ChineseArt.33.丽质,105.082480
category.ChineseArt.21.凝思,105.082480
category.ChineseArt.41.双柳,105.082480
category.ChineseArt.2.届时,167.437561
category.ChineseArt.11.柳荫,105.082480
category.ChineseArt.33.湘夫人,105.082480
category.ChineseArt.48.秀色,105.082480
category.ChineseArt.8.笔下,183.509465
category.ChineseArt.27.簃,105.082480
category.ChineseArt.42.美人,105.082480
category.ChineseArt.27.芳容,105.082480
category.ChineseArt.22.郑午昌,105.082480
category.ChineseArt.29.─,125.552031
category.ChineseArt.4.一九四九年,73.683242
category.ChineseArt.6.三人于,73.683242
category.ChineseArt.35.享名,73.683242
category.ChineseArt.29.人,147.690004
category.ChineseArt.9.今年,111.533998
category.ChineseArt.39.仝好,73.683242
category.ChineseArt.38.变易,73.683242
category.ChineseArt.25.台者,73.683242
category.ChineseArt.31.各有,73.683242
category.ChineseArt.16.合称,73.683242
category.ChineseArt.31.帧,73.683242
category.ChineseArt.0.政局,73.683242
category.ChineseArt.40.早,64.586138
category.ChineseArt.46.春天,66.801549
category.ChineseArt.51.溥儒,147.366485
category.ChineseArt.35.现集,73.683242
category.ChineseArt.25.甚,69.657709
category.ChineseArt.35.精专,73.683242
category.ChineseArt.38.背景,142.712277
category.ChineseArt.19.艺事,153.587219
